Fachkenntnis	Fachkenntnis	NN	positive	-/-/-	D
Fachkönnen	Fachkönnen	NN	positive	-/-/-	D
Fachspitze	Fachspitze	NN	positive	-/-/-	D
Fachwissen	Fachwissen	NN	positive	-/-/-	D
Fairness	Fairness	NN	positive	0.0040/-/-	L
Fanfare	Fanfare	NN	positive	-/-/-	D
Fantasie	Fantasie	NN	positive	0/0.666667/0.333333	D
Fantasiebild	Fantasiebild	NN	positive	-/-/-	D
Fassonwert	Fassonwert	NN	positive	-/-/-	D
Fassungsvermögen	Fassungsvermögen	NN	positive	1/0/0	D
Faszination	Faszination	NN	positive	0.0040/-/-	L
Favorit	Favorit	NN	positive	0.0040/-/-	L
Feier	Feier	NN	positive	0.0829/-/-	L
Feinarbeit	Feinarbeit	NN	positive	0.5/0/0.5	D
Feinheit	Feinheit	NN	positive	-/-/-	D
Feinkies	Feinkies	NN	positive	-/-/-	D
Fertigkeit	Fertigkeit	NN	positive	0.0040/-/-	L
Fesselung	Fesselung	NN	positive	-/-/-	D
Fest	Fest	NN	positive	0.2346/-/-	L
Festakt	Festakt	NN	positive	0.0040/-/-	L
Festigkeit	Festigkeit	NN	positive	0.0040/-/-	L
Festlichkeit	Festlichkeit	NN	positive	0.0040/-/-	L
Festvortrag	Festvortrag	NN	positive	-/-/-	D
Feuereifer	Feuereifer	NN	positive	-/-/-	D
Fez	Fez	NN	positive	-/-/-	D
Fiale	Fiale	NN	positive	-/-/-	D
Figurine	Figurine	NN	positive	-/-/-	D
Finanzierung	Finanzierung	NN	positive	0.0040/-/-	L
Fingerfertigkeit	Fingerfertigkeit	NN	positive	-/-/-	D
Fingerspitzengefühl	Fingerspitzengefühl	NN	positive	0/1/0	D
Fingertupfen	Fingertupfen	NN	positive	-/-/-	D
Fitness	Fitness	NN	positive	0.0851/-/-	L
Flair	Flair	NN	positive	0.2216/-/-	L
Fleiß	Fleiß	NN	positive	0.3113/-/-	L
Flexibilität	Flexibilität	NN	positive	0.0040/-/-	L
Flirt	Flirt	NN	positive	-/-/-	D
Flitterwochen	Flitterwochen	VV	positive	-/-/-	D
Fortgang	Fortgang	NN	positive	-/-/-	D
Fortschritt	Fortschritt	NN	positive	0.0040/-/-	L
Freiheit	Freiheit	NN	positive	0.0040/-/-	L
Freimütigkeit	Freimütigkeit	NN	positive	-/-/-	D
Freiraum	Freiraum	NN	positive	1/0/0	D
Freisinn	Freisinn	NN	positive	-/-/-	D
Freispruch	Freispruch	NN	positive	0.0040/-/-	L
Freistatt	Freistatt	NN	positive	-/-/-	D
Freizügigkeit	Freizügigkeit	NN	positive	-/-/-	D
Fresskorb	Fresskorb	NN	positive	-/-/-	D
Freude	Freude	NN	positive	0.6502/-/-	L
Freudenruf	Freudenruf	NN	positive	-/-/-	D
Freudentag	Freudentag	NN	positive	-/-/-	D
Freund	Freund	NN	positive	0.0116/-/-	L
Freundlichkeit	Freundlichkeit	NN	positive	0.0913/-/-	L
Freundschaft	Freundschaft	NN	positive	0.2059/-/-	L
Freundschaftlichkeit	Freundschaftlichkeit	NN	positive	-/-/-	D
Freundschaftsspiel	Freundschaftsspiel	NN	positive	-/-/-	D
Friede	Friede	NN	positive	1/0/0	D
Frieden	Frieden	NN	positive	0.0040/-/-	L
Friedenskämpfer	Friedenskämpfer	NN	positive	-/-/-	D
Friedenskämpferin	Friedenskämpferin	NN	positive	-/-/-	D
Fristverlängerung	Fristverlängerung	NN	positive	-/-/-	D
Frostschutz	Frostschutz	NN	positive	-/-/-	D
Fruchtbarkeit	Fruchtbarkeit	NN	positive	0.0040/-/-	L
Fröhlichkeit	Fröhlichkeit	NN	positive	-/-/-	D
Frömmigkeit	Frömmigkeit	NN	positive	-/-/-	D
Fulminat	Fulminat	NN	positive	-/-/-	D
Funktionsfähigkeit	Funktionsfähigkeit	NN	positive	0.0040/-/-	L
Furchtlosigkeit	Furchtlosigkeit	NN	positive	0.0040/-/-	L
Fähigkeit	Fähigkeit	NN	positive	0.0892/-/-	L
Fährnis	Fährnis	NN	positive	-/-/-	D
Förderer	Förderer	NN	positive	-/-/-	D
Förderung	Förderung	NN	positive	0.0829/-/-	L
Fügung	Fügung	NN	positive	-/-/-	D
Führung	Führung	NN	positive	0.0040/-/-	L
Führungseigenschaft	Führungseigenschaft	NN	positive	-/-/-	D
Führungsschiene	Führungsschiene	NN	positive	-/-/-	D
Fülle	Fülle	NN	positive	0.0040/-/-	L
Fürsorge	Fürsorge	NN	positive	-/-/-	D
Gabe	Gabe	NN	positive	0.0747/-/-	L
Gala	Gala	NN	positive	-/-/-	D
Galionsfigur	Galionsfigur	NN	positive	-/-/-	D
Ganzzahligkeit	Ganzzahligkeit	NN	positive	-/-/-	D
Garantie	Garantie	NN	positive	0.0040/-/-	L
Gastfreundlichkeit	Gastfreundlichkeit	NN	positive	0.0040/-/-	L
Gattung	Gattung	NN	positive	-/-/-	D
Gaumenfreude	Gaumenfreude	NN	positive	-/-/-	D
Gedenken	Gedenken	NN	positive	0.0040/-/-	L
Geduld	Geduld	NN	positive	0.0789/-/-	L
Gefallen	Gefallen	NN	positive	0.3349/-/-	L
Gefolgschaft	Gefolgschaft	NN	positive	-/-/-	D
Gefälligkeit	Gefälligkeit	NN	positive	0/0/1	D
Gefühl	Gefühl	NN	positive	0.327273/0.418182/0.254545	D
Gehalt	Gehalt	NN	positive	0/0.666667/0.333333	D
Gehaltszulage	Gehaltszulage	NN	positive	0.0040/-/-	L
Geistesgröße	Geistesgröße	NN	positive	-/-/-	D
Gejohle	Gejohle	NN	positive	-/-/-	D
Gelassenheit	Gelassenheit	NN	positive	0.0721/-/-	L
Geldgeber	Geldgeber	NN	positive	0.0040/-/-	L
Gelegenheit	Gelegenheit	NN	positive	0.25/0.5/0.25	D
Geleitbrief	Geleitbrief	NN	positive	-/-/-	D
Geliebte	Geliebte	NN	positive	-/-/-	D
Gelingen	Gelingen	NN	positive	0.403846/0.384615/0.211538	D
Geltung	Geltung	NN	positive	0.25/0.5/0.25	D
Gelöbnis	Gelöbnis	NN	positive	-/-/-	D
Gelüst	Gelüst	NN	positive	-/-/-	D
Gemeinschaft	Gemeinschaft	NN	positive	0.0040/-/-	L
Gemeinwohl	Gemeinwohl	NN	positive	-/-/-	D
Gemütsruhe	Gemütsruhe	NN	positive	-/-/-	D
Genauigkeit	Genauigkeit	NN	positive	0.0040/-/-	L
Genehmigung	Genehmigung	NN	positive	0.0040/-/-	L
Generosität	Generosität	NN	positive	-/-/-	D
Genesung	Genesung	NN	positive	0.0040/-/-	L
Genialität	Genialität	NN	positive	0.0040/-/-	L
Genie	Genie	NN	positive	0.0697/-/-	L
Genius	Genius	NN	positive	0.666667/0.333333/0	D
Genossenschaft	Genossenschaft	NN	positive	-/-/-	D
Genuss	Genuss	NN	positive	0.0701/-/-	L
Genuß	Genuß	NN	positive	0.073/-/-	L
Geratewohl	Geratewohl	NN	positive	-/-/-	D
Gerechte	Gerechte	NN	positive	-/-/-	D
Gerechtigkeit	Gerechtigkeit	NN	positive	0.0040/-/-	L
Geräumigkeit	Geräumigkeit	NN	positive	0.0040/-/-	L
Gesandte	Gesandte	NN	positive	-/-/-	D
Gesang	Gesang	NN	positive	0.347826/0.478261/0.173913	D
Gesangsverein	Gesangsverein	NN	positive	-/-/-	D
Geschenk	Geschenk	NN	positive	0.4792/-/-	L
Geschenkkorb	Geschenkkorb	NN	positive	-/-/-	D
Geschick	Geschick	NN	positive	0.0040/-/-	L
Geschicklichkeit	Geschicklichkeit	NN	positive	0.0040/-/-	L
Geschmeichel	Geschmeichel	NN	positive	-/-/-	D
Geschäftssinn	Geschäftssinn	NN	positive	-/-/-	D
Geschäftsverstand	Geschäftsverstand	NN	positive	-/-/-	D
Gesittung	Gesittung	NN	positive	-/-/-	D
Gespür	Gespür	NN	positive	-/-/-	D
Gestirn	Gestirn	NN	positive	-/-/-	D
Gesundheit	Gesundheit	NN	positive	0.0040/-/-	L
Gesundung	Gesundung	NN	positive	0.0040/-/-	L
Gewaltlosigkeit	Gewaltlosigkeit	NN	positive	-/-/-	D
Gewinn	Gewinn	NN	positive	0.0040/-/-	L
Gewinner	Gewinner	NN	positive	0.0040/-/-	L
Gewinnerwartung	Gewinnerwartung	NN	positive	-/-/-	D
Gewißheit	Gewißheit	NN	positive	0/0/1	D
Gewoge	Gewoge	NN	positive	-/-/-	D
Gewogenheit	Gewogenheit	NN	positive	-/-/-	D
Gewährleistung	Gewährleistung	NN	positive	0.0040/-/-	L
Gigant	Gigant	NN	positive	0.6/0.2/0.2	D
Gipfel	Gipfel	NN	positive	-/-/-	D
Glamour	Glamour	NN	positive	0.0040/-/-	L
Glanz	Glanz	NN	positive	0.0040/-/-	L
Glanzlicht	Glanzlicht	NN	positive	-/-/-	D
Glanzpunkt	Glanzpunkt	NN	positive	-/-/-	D
Glanzstück	Glanzstück	NN	positive	-/-/-	D
Glaube	Glaube	NN	positive	0.0040/-/-	L
Glaubhaftigkeit	Glaubhaftigkeit	NN	positive	-/-/-	D
Glaubwürdigkeit	Glaubwürdigkeit	NN	positive	0.0040/-/-	L
Gleichberechtigung	Gleichberechtigung	NN	positive	-/-/-	D
Gleichförmigkeit	Gleichförmigkeit	NN	positive	0/1/0	D
Gleichgewicht	Gleichgewicht	NN	positive	0/1/0	D
Gleichrichtung	Gleichrichtung	NN	positive	-/-/-	D
Gleichstellung	Gleichstellung	NN	positive	0.0040/-/-	L
Glimmer	Glimmer	NN	positive	-/-/-	D
Glorie	Glorie	NN	positive	-/-/-	D
Gläubigkeit	Gläubigkeit	NN	positive	-/-/-	D
Glück	Glück	NN	positive	0.2452/-/-	L
Glückseligkeit	Glückseligkeit	NN	positive	0.0040/-/-	L
Glückwunsch	Glückwunsch	NN	positive	0.2193/-/-	L
Glückwunschschreiben	Glückwunschschreiben	NN	positive	-/-/-	D
Gnade	Gnade	NN	positive	0.0040/-/-	L
Gold	Gold	NN	positive	0.285714/0.428571/0.285714	D
Goodwill	Goodwill	FM	positive	-/-/-	D
Goodwill-Abschreibung	Goodwill-Abschreibung	NE	positive	-/-/-	D
Gral	Gral	NN	positive	-/-/-	D
Gratulation	Gratulation	NN	positive	0.428/-/-	L
Grenzenlosigkeit	Grenzenlosigkeit	NN	positive	0.0040/-/-	L
Grinsen	Grinsen	NN	positive	0.333333/0.666667/0	D
Grip	Grip	NN	positive	-/-/-	D
Großartigkeit	Großartigkeit	NN	positive	-/-/-	D
Großmütigkeit	Großmütigkeit	NN	positive	-/-/-	D
Großzügigigkeit	Großzügigigkeit	NN	positive	0.0040/-/-	L
Großzügigkeit	Großzügigkeit	NN	positive	-/-/-	D
Grundfreiheit	Grundfreiheit	NN	positive	-/-/-	D
Grundpfeiler	Grundpfeiler	NN	positive	-/-/-	D
Grundsatz	Grundsatz	NN	positive	-/-/-	D
Gruß	Gruß	NN	positive	0.27027/0.513514/0.216216	D
Größe	Größe	NN	positive	0.0040/-/-	L
Gründlichkeit	Gründlichkeit	NN	positive	0.0040/-/-	L
Gunst	Gunst	NN	positive	0.0040/-/-	L
Gut	Gut	NN	positive	0.321285/0.40473/0.273985	D
Gutherzigkeit	Gutherzigkeit	NN	positive	-/-/-	D
Gutmütigkeit	Gutmütigkeit	NN	positive	-/-/-	D
Gönner	Gönner	NN	positive	0.0040/-/-	L
Gönnerschaft	Gönnerschaft	NN	positive	0.0040/-/-	L
Götterbaum	Götterbaum	NN	positive	-/-/-	D
Götterbild	Götterbild	NN	positive	-/-/-	D
Gültigkeit	Gültigkeit	NN	positive	0.0040/-/-	L
Günstling	Günstling	NN	positive	-/-/-	D
Güte	Güte	NN	positive	0.0040/-/-	L
Güteverfahren	Güteverfahren	NN	positive	-/-/-	D
Hale-Bopp	Hale-Bopp	NN	positive	-/-/-	D
Haltekraft	Haltekraft	NN	positive	-/-/-	D
Hammer	Hammer	NN	positive	0.0040/-/-	L
Hang	Hang	NN	positive	0.5/0.5/0	D
Harmlosigkeit	Harmlosigkeit	NN	positive	-/-/-	D
Harmonie	Harmonie	NN	positive	0.0795/-/-	L
Harmonisierung	Harmonisierung	NN	positive	0.0040/-/-	L
Hartnäckigkeit	Hartnäckigkeit	NN	positive	0.0040/-/-	L
Hausfreund	Hausfreund	NN	positive	-/-/-	D
Hausrecht	Hausrecht	NN	positive	-/-/-	D
Hebung	Hebung	NN	positive	-/-/-	D
Heil	Heil	NN	positive	0/0.5/0.5	D
Heilige	Heilige	NN	positive	-/-/-	D
Heiligkeit	Heiligkeit	NN	positive	-/-/-	D
Heiligmäßigkeit	Heiligmäßigkeit	NN	positive	-/-/-	D
Heiligtum	Heiligtum	NN	positive	0.0040/-/-	L
Heilklima	Heilklima	NN	positive	-/-/-	D
Heilkraft	Heilkraft	NN	positive	-/-/-	D
Heilung	Heilung	NN	positive	0.0040/-/-	L
Heirat	Heirat	NN	positive	0.0040/-/-	L
Heiterkeit	Heiterkeit	NN	positive	0.0040/-/-	L
Held	Held	NN	positive	1/0/0	D
Heldengedicht	Heldengedicht	NN	positive	-/-/-	D
Heldenmut	Heldenmut	NN	positive	-/-/-	D
Heldentat	Heldentat	NN	positive	-/-/-	D
Helle	Helle	NN	positive	1/0/0	D
Helligkeit	Helligkeit	NN	positive	0.0040/-/-	L
Helm	Helm	NN	positive	1/0/0	D
Heroe	Heroe	NN	positive	0/1/0	D
Heros	Heros	NN	positive	-/-/-	D
Herrenhaus	Herrenhaus	NN	positive	-/-/-	D
Herrlichkeit	Herrlichkeit	NN	positive	0.0040/-/-	L
Herz	Herz	NN	positive	0.666667/0.1/0.233333	D
Herzensbrecher	Herzensbrecher	NN	positive	-/-/-	D
Herzstück	Herzstück	NN	positive	-/-/-	D
Highlight	Highlight	NN	positive	0.0040/-/-	L
Hilfe	Hilfe	NN	positive	0.0040/-/-	L
Hilfsbereitschaft	Hilfsbereitschaft	NN	positive	0.0040/-/-	L
Himmel	Himmel	NN	positive	0.217391/0.695652/0.0869565	D
Hingabe	Hingabe	NN	positive	0.0040/-/-	L
Hochachtung	Hochachtung	NN	positive	0/0/1	D
Hochblüte	Hochblüte	NN	positive	-/-/-	D
Hochdruckgebiet	Hochdruckgebiet	NN	positive	0.0040/-/-	L
Hochgefühl	Hochgefühl	NN	positive	1/0/0	D
Hochkonjunktur	Hochkonjunktur	NN	positive	-/-/-	D
Hochruf	Hochruf	NN	positive	0.0040/-/-	L
Hochwertigkeit	Hochwertigkeit	NN	positive	0.0040/-/-	L
Hochzeit	Hochzeit	NN	positive	0.75/0.25/0	D
Hochzeitsreise	Hochzeitsreise	NN	positive	-/-/-	D
Hoffart	Hoffart	NN	positive	-/-/-	D
Hoffnung	Hoffnung	NN	positive	0.2038/-/-	L
Hoheit	Hoheit	NN	positive	-/-/-	D
Honigmond	Honigmond	NN	positive	-/-/-	D
Huldigung	Huldigung	NN	positive	-/-/-	D
Humanität	Humanität	NN	positive	0.0040/-/-	L
Humor	Humor	NN	positive	0.3296/-/-	L
Hurra	Hurra	NN	positive	0.0040/-/-	L
Hurrageschrei	Hurrageschrei	NN	positive	0.0040/-/-	L
Hurtigkeit	Hurtigkeit	NN	positive	-/-/-	D
Höflichkeit	Höflichkeit	NN	positive	0.0040/-/-	L
Höhepunkt	Höhepunkt	NN	positive	0.0040/-/-	L
Idealbild	Idealbild	NN	positive	-/-/-	D
Idealismus	Idealismus	NN	positive	0/1/0	D
Idealist	Idealist	NN	positive	-/-/-	D
Idealistin	Idealistin	NN	positive	-/-/-	D
Idealzustand	Idealzustand	NN	positive	-/-/-	D
Ideenfabrik	Ideenfabrik	NN	positive	-/-/-	D
Idyll	Idyll	NN	positive	-/-/-	D
Inbrunst	Inbrunst	NN	positive	-/-/-	D
Individualität	Individualität	NN	positive	0.0040/-/-	L
Inhalt	Inhalt	NN	positive	0.238095/0.47619/0.285714	D
Initiative	Initiative	NN	positive	-/-/-	D
Innigkeit	Innigkeit	NN	positive	-/-/-	D
Innovation	Innovation	NN	positive	0.0040/-/-	L
Innovationskraft	Innovationskraft	NN	positive	-/-/-	D
Inspiration	Inspiration	NN	positive	0.0040/-/-	L
Intaktheit	Intaktheit	NN	positive	-/-/-	D
Integrität	Integrität	NN	positive	0.0040/-/-	L
Intellekt	Intellekt	NN	positive	0.0040/-/-	L
Intelligenz	Intelligenz	NN	positive	0.0040/-/-	L
Interesse	Interesse	NN	positive	0.0040/-/-	L
Interessenvertretung	Interessenvertretung	NN	positive	0.0040/-/-	L
Investition	Investition	NN	positive	0.0040/-/-	L
Jokus	Jokus	NN	positive	-/-/-	D
Jubel	Jubel	NN	positive	0.0652/-/-	L
Jubiläum	Jubiläum	NN	positive	0.0040/-/-	L
Jugend	Jugend	NN	positive	0/0.6/0.4	D
Jugendliche	Jugendliche	NN	positive	-/-/-	D
Jux	Jux	NN	positive	-/-/-	D
Kaiserappartements	Kaiserappartements	NN	positive	-/-/-	D
Kaiserkrone	Kaiserkrone	NN	positive	-/-/-	D
Kamerad	Kamerad	NN	positive	-/-/-	D
Kauf	Kauf	NN	positive	0.0040/-/-	L
Kaufgelegenheit	Kaufgelegenheit	NN	positive	-/-/-	D
Kaufrausch	Kaufrausch	NN	positive	-/-/-	D
Kavitätenzahl	Kavitätenzahl	NN	positive	-/-/-	D
Kenntnis	Kenntnis	NN	positive	-/-/-	D
Keuschheit	Keuschheit	NN	positive	-/-/-	D
Kindheitstraum	Kindheitstraum	NN	positive	-/-/-	D
Kippsicherheit	Kippsicherheit	NN	positive	-/-/-	D
Klarheit	Klarheit	NN	positive	0.0040/-/-	L
Klasse	Klasse	NN	positive	0.534161/0.242236/0.223602	D
Klassiker	Klassiker	NN	positive	0.37931/0.241379/0.37931	D
Klugheit	Klugheit	NN	positive	-/-/-	D
Kniff	Kniff	NN	positive	-/-/-	D
Know-how	Know-how	NN	positive	-/-/-	D
Kohärenz	Kohärenz	NN	positive	-/-/-	D
Kohäsion	Kohäsion	NN	positive	-/-/-	D
Komfort	Komfort	NN	positive	0.1808/-/-	L
Komiker	Komiker	NN	positive	-/-/-	D
Komikerin	Komikerin	NN	positive	-/-/-	D
Kommunikation	Kommunikation	NN	positive	0.0040/-/-	L
Kompatibilität	Kompatibilität	NN	positive	0.0040/-/-	L
Kompensation	Kompensation	NN	positive	0.0040/-/-	L
Kompetenz	Kompetenz	NN	positive	0.0040/-/-	L
Komplement	Komplement	NN	positive	0/0/1	D
Kompliment	Kompliment	NN	positive	0.3323/-/-	L
Kompromiss	Kompromiss	NN	positive	0.0040/-/-	L
Komödie	Komödie	NN	positive	-/-/-	D
Konfidenz	Konfidenz	NN	positive	-/-/-	D
Konjunkturaufschwung	Konjunkturaufschwung	NN	positive	0.0040/-/-	L
Konkurrenzfähigkeit	Konkurrenzfähigkeit	NN	positive	-/-/-	D
Konsens	Konsens	NN	positive	0.0040/-/-	L
Konsensus	Konsensus	NN	positive	-/-/-	D
Konsistenz	Konsistenz	NN	positive	0.0040/-/-	L
Konsolidierung	Konsolidierung	NN	positive	0.0040/-/-	L
Konspiration	Konspiration	NN	positive	-/-/-	D
Konstanz	Konstanz	NN	positive	0.0040/-/-	L
Konsultation	Konsultation	NN	positive	0.0040/-/-	L
Kontinuität	Kontinuität	NN	positive	0.0040/-/-	L
Kooperation	Kooperation	NN	positive	0.0040/-/-	L
Koordinierung	Koordinierung	NN	positive	0.0040/-/-	L
Korrektheit	Korrektheit	NN	positive	0.0040/-/-	L
Korrektur	Korrektur	NN	positive	0.0040/-/-	L
Kostbarkeit	Kostbarkeit	NN	positive	0.0040/-/-	L
Kostenträger	Kostenträger	NN	positive	-/-/-	D
Kraft	Kraft	NN	positive	0.0040/-/-	L
Kreativität	Kreativität	NN	positive	0.0768/-/-	L
Kreditwürdigkeit	Kreditwürdigkeit	NN	positive	-/-/-	D
Kreuzfahrer	Kreuzfahrer	NN	positive	-/-/-	D
Kreuzritter	Kreuzritter	NN	positive	-/-/-	D
Kribbeln	Kribbeln	NN	positive	-/-/-	D
Kulanz	Kulanz	NN	positive	0.0040/-/-	L
Kultiviertheit	Kultiviertheit	NN	positive	-/-/-	D
Kultur	Kultur	NN	positive	-/-/-	D
Kulturhaus	Kulturhaus	NN	positive	-/-/-	D
Kumpel	Kumpel	NN	positive	0.4/0.4/0.2	D
Kunststück	Kunststück	NN	positive	-/-/-	D
Kur	Kur	NN	positive	0.0859/-/-	L
Kuriosität	Kuriosität	NN	positive	-/-/-	D
Kursgewinn	Kursgewinn	NN	positive	-/-/-	D
Kuß	Kuß	NN	positive	-/-/-	D
Können	Können	NN	positive	0.331807/0.440712/0.227481	D
Köpfchen	Köpfchen	NN	positive	0/1/0	D
Köstlichkeit	Köstlichkeit	NN	positive	-/-/-	D
Lache	Lache	NN	positive	0.75/0.25/0	D
Lachfältchen	Lachfältchen	NN	positive	-/-/-	D
Ladungstüchtigkeit	Ladungstüchtigkeit	NN	positive	-/-/-	D
Langlebigkeit	Langlebigkeit	NN	positive	0.0040/-/-	L
Laune	Laune	NN	positive	0.1085/-/-	L
Lebendigkeit	Lebendigkeit	NN	positive	-/-/-	D
Lebensfreude	Lebensfreude	NN	positive	-/-/-	D
Lebensfähigkeit	Lebensfähigkeit	NN	positive	0.0040/-/-	L
Lebensnerv	Lebensnerv	NN	positive	-/-/-	D
Lebenssaft	Lebenssaft	NN	positive	-/-/-	D
Leckerbissen	Leckerbissen	NN	positive	0/0/1	D
Legalität	Legalität	NN	positive	0.0040/-/-	L
Legitimität	Legitimität	NN	positive	0.0040/-/-	L
Leichtigkeit	Leichtigkeit	NN	positive	0.1725/-/-	L
Leidenschaft	Leidenschaft	NN	positive	0.0040/-/-	L
Leistung	Leistung	NN	positive	0.0040/-/-	L
Leistungsfähigkeit	Leistungsfähigkeit	NN	positive	0.0040/-/-	L
Leistungsvermögen	Leistungsvermögen	NN	positive	-/-/-	D
Lernen	Lernen	NN	positive	0.388889/0.388889/0.222222	D
Liberalismus	Liberalismus	NN	positive	0.0040/-/-	L
Liebchen	Liebchen	NN	positive	-/-/-	D
Liebe	Liebe	NN	positive	0.0985/-/-	L
Liebenswürdigkeit	Liebenswürdigkeit	NN	positive	-/-/-	D
Liebesverhältnis	Liebesverhältnis	NN	positive	-/-/-	D
Liebhaber	Liebhaber	NN	positive	0.5/0.166667/0.333333	D
Liebhaberin	Liebhaberin	NN	positive	-/-/-	D
Lieblichkeit	Lieblichkeit	NN	positive	-/-/-	D
Liebling	Liebling	NN	positive	0.0873/-/-	L
Lieblingsplatz	Lieblingsplatz	NN	positive	-/-/-	D
Liebschaft	Liebschaft	NN	positive	-/-/-	D
Liebste	Liebste	NN	positive	0.5/0.5/0	D
Linderung	Linderung	NN	positive	0.0040/-/-	L
Lob	Lob	NN	positive	0.7246/-/-	L
Lobhudelei	Lobhudelei	NN	positive	-/-/-	D
Lobpreis	Lobpreis	NN	positive	-/-/-	D
Lohn	Lohn	NN	positive	0.0040/-/-	L
Lokalisierungsvorteile	Lokalisierungsvorteile	NN	positive	-/-/-	D
Loyalität	Loyalität	NN	positive	0.0040/-/-	L
Lust	Lust	NN	positive	0.2/0.514286/0.285714	D
Lustigkeit	Lustigkeit	NN	positive	-/-/-	D
Lustspiel	Lustspiel	NN	positive	-/-/-	D
Luxus	Luxus	NN	positive	0.0040/-/-	L
Luxusartikel	Luxusartikel	NN	positive	-/-/-	D
Lächeln	Lächeln	NN	positive	-/-/-	D
Lösung	Lösung	NN	positive	0.0040/-/-	L
Macht	Macht	NN	positive	0.0040/-/-	L
Magie	Magie	NN	positive	0.0040/-/-	L
Majestät	Majestät	NN	positive	0.0040/-/-	L
Maximum	Maximum	NN	positive	0.0040/-/-	L
Maßgeblichkeit	Maßgeblichkeit	NN	positive	-/-/-	D
Meinungsaustausch	Meinungsaustausch	NN	positive	-/-/-	D
Meister	Meister	NN	positive	0.5/0.25/0.25	D
Meisterschaft	Meisterschaft	NN	positive	0.0040/-/-	L
Meisterstück	Meisterstück	NN	positive	-/-/-	D
Meisterwerk	Meisterwerk	NN	positive	0.0040/-/-	L
Menschentum	Menschentum	NN	positive	-/-/-	D
Menschenwürde	Menschenwürde	NN	positive	0.0040/-/-	L
Menschheit	Menschheit	NN	positive	-/-/-	D
Menschlichkeit	Menschlichkeit	NN	positive	0.0040/-/-	L
Mentor	Mentor	NN	positive	-/-/-	D
Meritum	Meritum	NN	positive	-/-/-	D
Milde	Milde	NN	positive	0.0040/-/-	L
Mildtätigkeit	Mildtätigkeit	NN	positive	-/-/-	D
Mirakel	Mirakel	NN	positive	-/-/-	D
Mitarbeit	Mitarbeit	NN	positive	-/-/-	D
Mitgefühl	Mitgefühl	NN	positive	0.0040/-/-	L
Mobilität	Mobilität	NN	positive	0.0040/-/-	L
Modell	Modell	NN	positive	0.227723/0.584158/0.188119	D
Modernisierung	Modernisierung	NN	positive	0.0040/-/-	L
Modernität	Modernität	NN	positive	0.0040/-/-	L
Moral	Moral	NN	positive	0.0040/-/-	L
Motivation	Motivation	NN	positive	0.0040/-/-	L
Mut	Mut	NN	positive	0.6093/-/-	L
Mutualismus	Mutualismus	NN	positive	-/-/-	D
Myriade	Myriade	NN	positive	-/-/-	D
Mäßigkeit	Mäßigkeit	NN	positive	-/-/-	D
Möglichkeit	Möglichkeit	NN	positive	0.0040/-/-	L
Nachhaltigkeit	Nachhaltigkeit	NN	positive	0.0040/-/-	L
Nachkommenschaft	Nachkommenschaft	NN	positive	-/-/-	D
Nachsicht	Nachsicht	NN	positive	1/0/0	D
Nachwelt	Nachwelt	NN	positive	-/-/-	D
Nachwuchsschauspieler	Nachwuchsschauspieler	NN	positive	-/-/-	D
Nebenvereinbarung	Nebenvereinbarung	NN	positive	-/-/-	D
Nebenwert	Nebenwert	NN	positive	-/-/-	D
Nervenkitzel	Nervenkitzel	NN	positive	-/-/-	D
Neuanfang	Neuanfang	NN	positive	-/-/-	D
Neuerung	Neuerung	NN	positive	0/0.333333/0.666667	D
Neugestaltung	Neugestaltung	NN	positive	-/-/-	D
Neuordnung	Neuordnung	NN	positive	-/-/-	D
Novation	Novation	NE	positive	-/-/-	D
Nutzen	Nutzen	NN	positive	0.0040/-/-	L
Nähe	Nähe	NN	positive	0.0911/-/-	L
Nützlichkeit	Nützlichkeit	NN	positive	0/1/0	D
Oase	Oase	NN	positive	0.0040/-/-	L
Obedienz	Obedienz	NN	positive	-/-/-	D
Oberseite	Oberseite	NN	positive	0.25/0.75/0	D
Objektivität	Objektivität	NN	positive	1/0/0	D
Offenbarung	Offenbarung	NN	positive	-/-/-	D
Offenheit	Offenheit	NN	positive	-/-/-	D
Ok	Ok	XY	positive	0.152709/0.433498/0.413793	D
Olympiadeteilnehmer	Olympiadeteilnehmer	NN	positive	-/-/-	D
Olympiadeteilnehmerin	Olympiadeteilnehmerin	NN	positive	-/-/-	D
Olympionike	Olympionike	NN	positive	-/-/-	D
Optimalität	Optimalität	NN	positive	0.0040/-/-	L
Optimismus	Optimismus	NN	positive	0.0882/-/-	L
Optimist	Optimist	NN	positive	0.0836/-/-	L
Ordnungsmäßigkeit	Ordnungsmäßigkeit	NN	positive	0.0040/-/-	L
Originalität	Originalität	NN	positive	0.0040/-/-	L
Ouvertüre	Ouvertüre	NN	positive	-/-/-	D
Ovation	Ovation	NN	positive	-/-/-	D
Overachiever	Overachiever	NE	positive	-/-/-	D
Palastarchitektur	Palastarchitektur	NN	positive	-/-/-	D
Pannenhilfe	Pannenhilfe	NN	positive	0.0040/-/-	L
Paradies	Paradies	NN	positive	0.0040/-/-	L
Paradieskorn	Paradieskorn	NN	positive	-/-/-	D
Partner	Partner	NN	positive	0.0040/-/-	L
Partnerschaft	Partnerschaft	NN	positive	0.0779/-/-	L
Passion	Passion	NN	positive	-/-/-	D
Patriot	Patriot	NN	positive	-/-/-	D
